Datum,Razlika
11/7/2013,-0.29153538512014476
11/6/2013,0.5145306149352925
11/5/2013,-1.0809475947774994
11/4/2013,-0.028108773163740903
11/1/2013,0.2779511687622474
10/31/2013,-0.8193326776764556
10/30/2013,1.7986503239793339
10/29/2013,0.38416078494002764
10/28/2013,-1.3238479418937557
10/25/2013,-0.2955763634471427
10/24/2013,3.0839136727440026
10/23/2013,-0.3980082768276859
10/22/2013,-0.6386843525961066
10/21/2013,3.571648555218932
10/18/2013,9.360691773294262
10/17/2013,0.8037263606425186
10/16/2013,1.1544281282465927
10/15/2013,1.050003471020625
10/14/2013,0.07275012707188364
10/11/2013,0.2535194330812626
10/10/2013,0.8828851373196029
10/9/2013,-1.0446983144835622
10/8/2013,-0.24555009250798576
10/7/2013,-0.8628551947005182
10/4/2013,-1.463959584887853
10/3/2013,0.5970097349035132
10/2/2013,0.28173413019207805
10/1/2013,1.2852679420780735
9/30/2013,-0.6561350952046405
9/27/2013,-0.3962171309012039
9/26/2013,-0.930571886530161
9/25/2013,0.005639133109797515
9/24/2013,-1.0768272866305617
9/23/2013,-0.24934094188944647
9/20/2013,-0.838858589937162
9/19/2013,2.2158279521087265
9/18/2013,-0.11944751364243533
9/17/2013,-0.9808107186030278
9/16/2013,0.19005176724411943
9/13/2013,-0.32315467057314723
9/12/2013,0.9971402147324261
9/11/2013,-0.1662899053790883
9/10/2013,0.7117591599206102
9/9/2013,0.14618248835630945
9/6/2013,1.023468850895182
9/5/2013,1.528447261248705
9/4/2013,0.7011119043038606
9/3/2013,-0.1635976884587002
8/30/2013,0.7879234455048129
8/29/2013,-0.13878329692335137
8/28/2013,-1.0900178969701513
8/27/2013,-1.1931044823049888
8/26/2013,-0.8919676681178763
8/23/2013,0.5878305630366659
8/22/2013,0.23545080355455555
8/21/2013,0.26487373370473133
8/20/2013,1.2405141569212577
8/19/2013,-0.4145031599030288
8/16/2013,-0.3655538324918377
8/15/2013,-1.5858930554310615
8/14/2013,-0.9539593098096599
8/13/2013,-0.007888587402324522
8/12/2013,-0.4109806961166568
8/9/2013,-0.5505331902006171
8/8/2013,0.05027532080023556
8/7/2013,-1.066662463097624
8/6/2013,-0.07731494843870229
8/5/2013,0.2158383096042723
8/2/2013,0.9430196232827815
8/1/2013,0.22508746981237537
7/31/2013,0.8504067203428628
7/30/2013,0.06327856578981571
7/29/2013,-0.2356235667900943
7/26/2013,-0.769687022209359
7/25/2013,-1.4758754906358078
7/24/2013,-0.37772814297745966
7/23/2013,0.9645197362537233
7/22/2013,1.7358240173678166
7/19/2013,-3.5234342652893957
7/18/2013,-0.21823524570998806
7/17/2013,-0.6611810230990262
7/16/2013,0.3061737637301794
7/15/2013,0.4673906001902553
7/12/2013,0.7667049230447593
7/11/2013,1.0570596729841255
7/10/2013,-0.8287577593199786
7/9/2013,1.3111507855481388
7/8/2013,1.033696747473625
7/5/2013,1.1489893621414988
7/3/2013,-1.1570431463684703
7/2/2013,0.42303870392731296
7/1/2013,1.3201469670765646
6/28/2013,-0.4437870031214958
6/27/2013,0.5779739566220867
6/26/2013,-0.4001088701625084
6/25/2013,0.617052075188039
6/24/2013,-1.852890222530639
6/21/2013,-0.6319986087116491
6/20/2013,-0.8187577914246944
6/19/2013,1.431389909295452
6/18/2013,1.0713924761886993
6/17/2013,-0.09885348473750431
6/14/2013,1.279663085287244
6/13/2013,-1.8611791956331891
6/12/2013,0.1685576993826251
6/11/2013,0.21198943082202257
6/10/2013,1.341884403003602
6/7/2013,0.7080828829705232
6/6/2013,0.20753497440365049
6/5/2013,-0.6153148257071227
6/4/2013,-0.5899161779891902
6/3/2013,0.5621317990190712
5/31/2013,-0.20691510718362205
5/30/2013,-0.661176996463811
5/29/2013,-0.8817220733977934
5/28/2013,0.9414343998188509
5/24/2013,-0.19839875389217662
5/23/2013,-2.8319498563359438
5/22/2013,-0.6013044573796062
5/21/2013,0.3337023087684674
5/20/2013,-0.5516392344486487
5/17/2013,-0.9771497805072306
5/16/2013,2.6242307130941933
5/15/2013,2.0512839845097783
5/14/2013,-0.15815603493815156
5/13/2013,0.4090001065083652
5/10/2013,0.5132975403675648
5/9/2013,1.6149372645645725
5/8/2013,-0.696398858737757
5/7/2013,1.7388494488225497
5/6/2013,1.3501253899452306
5/3/2013,2.055849069395566
5/2/2013,-0.38383908243947323
5/1/2013,0.5201450179687365
4/30/2013,1.9607812672834657
4/29/2013,-0.538631066972422
4/26/2013,-1.0597214497341667
4/25/2013,1.0072828868439185
4/24/2013,0.8876463114406408
4/23/2013,0.04996156863904555
4/22/2013,4.0875728680349885
4/19/2013,-2.0614979892260523
4/18/2013,-0.1779477104470037
4/17/2013,0.02034372817640885
4/16/2013,0.08142539549228331
4/15/2013,-0.7626372174504147
4/12/2013,-0.11224667962933517
4/11/2013,1.2721585489405354
4/10/2013,0.95680754651575
4/9/2013,-0.41734219143490464
4/8/2013,-0.9299481818419242
4/5/2013,-2.2617340903145893
4/4/2013,-1.1322071057776752
4/3/2013,1.108711654377358
4/2/2013,1.1987234577827208
4/1/2013,-1.1169299695837875
3/28/2013,-0.33346263262624526
3/27/2013,-0.8383557523106385
3/26/2013,0.1341697049712564
3/25/2013,-0.2859795723406206
3/22/2013,0.4252507860039672
3/21/2013,-0.6782286034408446
3/20/2013,0.6890644430194516
3/19/2013,0.7751523088019298
3/18/2013,-1.6493582688662674
3/15/2013,-1.0266092259564081
3/14/2013,-0.10991840133526544
3/13/2013,-0.33826392167102587
3/12/2013,-0.11783708927931334
3/11/2013,-0.3367277548328613
3/8/2013,0.05275378677972321
3/7/2013,-0.828745453044657
3/6/2013,1.459712385600927
3/5/2013,2.9343164263412502
3/4/2013,0.9400842679945849
3/1/2013,-0.4119389874840648
2/28/2013,0.7926541395326603
2/27/2013,-0.025152913547100246
2/26/2013,-0.9098872557216398
2/25/2013,0.380348908556134
2/22/2013,0.15789671962458418
2/21/2013,-0.9064902146936292
2/20/2013,1.1696092915419765
2/19/2013,1.090932212304694
2/15/2013,0.9836736830615519
2/14/2013,-0.05127252073687312
2/13/2013,-0.20722765912652846
2/12/2013,0.43036653995569535
2/11/2013,-0.2217542001716449
2/8/2013,1.355073426949944
2/7/2013,1.4003934236320188
2/6/2013,-0.27065026826152794
2/5/2013,-0.8545060971538516
2/4/2013,1.25164421864677
2/1/2013,1.0246409689181621
1/31/2013,-0.4285321773246859
1/30/2013,0.9360604275970598
1/29/2013,-0.6664417220398356
1/28/2013,0.1318679904750673
1/25/2013,1.285679726117686
1/24/2013,0.7133265317128097
1/23/2013,4.446116885653628
1/22/2013,-0.8024095178113053
1/18/2013,-1.0240930514832625
1/17/2013,-0.6492246491161661
1/16/2013,0.42678571242387187
1/15/2013,-2.397556116012607
1/14/2013,-0.673853696574255
1/11/2013,-0.11173533286752388
1/10/2013,1.442091426295177
1/9/2013,-0.4445746366982342
1/8/2013,0.012236976309118878
1/7/2013,0.8377485928078815
1/4/2013,0.6083293912469865
1/3/2013,0.7658970350093148
1/2/2013,2.774284442606303
12/31/2012,-0.24084212885728573
12/28/2012,-0.7707157636156523
12/27/2012,-0.1313410239729993
12/26/2012,-0.9013173803937423
12/24/2012,0.07563918555208905
12/21/2012,-1.284462210123546
12/20/2012,0.35381619137072495
12/19/2012,0.5735436932744741
12/18/2012,1.5733496958284987
12/17/2012,0.9053553473154604
12/14/2012,-2.3396450933311086
12/13/2012,2.3869128184232684
12/12/2012,1.3376847192925008
12/11/2012,0.6726080350164109
12/10/2012,-1.3827401646614916
12/7/2012,1.0776853367004537
12/6/2012,-0.6588251085294642
12/5/2012,-0.41007165485273994
12/4/2012,-1.0309847676429271
12/3/2012,1.5810616962364943
11/30/2012,0.513240554727518
11/29/2012,2.9595354187823166
11/28/2012,1.1875738694813327
11/27/2012,-0.9408191555998555
11/26/2012,-0.5268843505065577
11/23/2012,0.1464862442880008
11/21/2012,-0.07767010268163078
11/20/2012,2.106145047154534
11/19/2012,1.5031233565321065
11/16/2012,-0.6169276967256981
11/15/2012,-1.6135358130511668
11/14/2012,-0.35293756685906297
11/13/2012,-0.11299325770767905
11/12/2012,1.3900496852726871
11/9/2012,-2.3202043982110823
11/8/2012,-0.7111063493084744
11/7/2012,-1.52885457514875
11/6/2012,0.14316688332467636
11/5/2012,-1.4810247900575761
11/2/2012,2.25018493088017
11/1/2012,-0.05295007586549678
10/31/2012,0.4966770683935116
10/26/2012,-0.5147070722298199
10/25/2012,-0.9900976432552658
10/24/2012,2.200855731629712
10/23/2012,-1.3215632430756699
10/22/2012,-3.482244654045925
10/19/2012,-6.612489235499067
10/18/2012,1.5578965863123222
10/17/2012,0.5161325116758233
10/16/2012,-0.2439608112714027
10/15/2012,-1.3180811082293549
10/12/2012,-0.13946104075568222
10/11/2012,1.488152199472582
10/10/2012,-2.344435973090419
10/9/2012,-0.17477525256158796
10/8/2012,-1.2598727725437242
10/5/2012,1.0435952360344731
10/4/2012,0.9302354034114418
10/3/2012,-1.2388893156175693
10/2/2012,0.8102206025079484
10/1/2012,0.6497396666879249
9/28/2012,-0.7632133514739963
9/27/2012,1.3469404262320948
9/26/2012,-0.4249383908491952
9/25/2012,3.016414665434232
9/24/2012,-0.16525639999052388
9/21/2012,1.0683704957884346
9/20/2012,0.9714282971433285
9/19/2012,1.3733098532146175
9/18/2012,-0.04660694324362415
9/17/2012,-0.20997750941062013
9/14/2012,2.382088423314108
9/13/2012,0.5337900074849569
9/12/2012,-1.224997766387262
9/11/2012,-1.6625315786671118
9/10/2012,1.3942794231293585
9/7/2012,2.04677230128711
9/6/2012,0.87647072619354
9/5/2012,-0.6646718637468951
9/4/2012,0.08040439110339632
8/31/2012,-0.035071113836844615
8/30/2012,1.0142188740561207
8/29/2012,1.8601480921674016
8/28/2012,0.30317328816980693
8/27/2012,-1.8664914528381595
8/24/2012,0.19724719542517022
8/23/2012,1.0324024372130618
8/22/2012,-0.8512747114648087
8/21/2012,-0.3538161092366555
8/20/2012,0.2047158737041828
8/17/2012,0.9902489610483989
8/16/2012,-0.4132582466491947
8/15/2012,1.6731069993353203
8/14/2012,1.8272533396107078
8/13/2012,1.38273887640999
8/10/2012,-0.9185264955787892
8/9/2012,0.8543875402715627
8/8/2012,-0.42692584966220765
8/7/2012,0.34082553321222875
8/6/2012,-0.06093848672677779
8/3/2012,2.316513253369613
8/2/2012,-1.8499918001866968
8/1/2012,1.4388918943361033
7/31/2012,-1.2247392451496704
7/30/2012,2.772700376453482
7/27/2012,0.6325226619776504
7/26/2012,1.0981020413855054
7/25/2012,-1.0861747344534582
7/24/2012,2.418062350751111
7/23/2012,-1.3601425163429541
7/20/2012,3.8591444385677285
7/19/2012,1.5875764966242918
7/18/2012,-0.25067760327713495
7/17/2012,0.35740919724606757
7/16/2012,0.7375764968349923
7/13/2012,0.8869290711750295
7/12/2012,-1.5929153756348313
7/11/2012,-2.353479927274804
7/10/2012,0.8958075473049487
7/9/2012,-1.2659383591733244
7/6/2012,0.6267492380571115
7/5/2012,1.5085877369514407
7/3/2012,-0.3110896666384804
7/2/2012,1.1931314494455363
6/29/2012,1.6009816600673
6/28/2012,-0.31706814812025685
6/27/2012,0.877819600133276
6/26/2012,-0.8055247118106411
6/25/2012,-0.1179654623668325
6/22/2012,-2.0419407903033706
6/21/2012,0.005177549369823669
6/20/2012,1.0843990448454914
6/19/2012,1.9498027207378865
6/18/2012,0.40689564572406545
6/15/2012,-0.17103266180674095
6/14/2012,-0.07476399210832473
6/13/2012,-1.4128541760359987
6/12/2012,-2.471719166274561
6/11/2012,1.4517694656225932
6/8/2012,-1.9996583940544337
6/7/2012,1.9289508943190847
6/6/2012,0.17898500231666045
6/5/2012,0.917197084152071
6/4/2012,-0.27457831215985246
6/1/2012,-2.87572729996568
5/31/2012,0.09520419975872009
5/30/2012,-1.2839606704345476
5/29/2012,-0.8635665430807947
5/25/2012,-1.3395475563996828
5/24/2012,1.248240589231578
5/23/2012,-1.9219580111557775
5/22/2012,2.1531797086148443
5/21/2012,-3.9337793644381045
5/18/2012,-1.3773388525744497
5/17/2012,2.568125969085091
5/16/2012,2.083095114118773
5/15/2012,0.7606749555077444
5/14/2012,-1.5679491438112407
5/11/2012,-0.4258071342011126
5/10/2012,1.011841363199211
5/9/2012,0.21303202002509852
5/8/2012,1.769745156829848
5/7/2012,-1.8022164947286514
5/4/2012,-0.6069311677807198
5/3/2012,1.400531063971912
5/2/2012,-0.4289562003022639
5/1/2012,-1.500840870371226
4/30/2012,-0.33007730348026443
4/27/2012,0.6727689613725889
4/26/2012,1.1440430840722957
4/25/2012,0.9628199282113836
4/24/2012,0.9006592596102868
4/23/2012,-1.878361660497044
4/20/2012,-0.2377467821227149
4/19/2012,-0.38812759465046687
4/18/2012,-0.08379783987910638
4/17/2012,-2.3178219516723875
4/16/2012,-3.7912112637531985
4/13/2012,0.8095308128145263
4/12/2012,1.32182699580485
4/11/2012,0.0710292044193637
4/10/2012,0.8019347013104206
4/9/2012,-0.5947032348203037
4/5/2012,-0.9726710730632556
4/4/2012,-1.0783859985204498
4/3/2012,0.7241300477523198
4/2/2012,-1.6846993241225467
3/30/2012,-0.2586260620096372
3/29/2012,0.2162461222671022
3/28/2012,0.7727608325158251
3/27/2012,0.3147256516344061
3/26/2012,-0.24744343962211232
3/23/2012,1.2686000587682582
3/22/2012,0.6129675188764458
3/21/2012,0.5848679398732876
3/20/2012,1.2517656200357807
3/19/2012,0.35915300089785207
3/16/2012,0.6957521060456018
3/15/2012,0.2601673615359523
3/14/2012,1.026687962771455
3/13/2012,1.458336810410655
3/12/2012,-1.3076693100149923
3/9/2012,-0.34260366576971946
3/8/2012,0.16255239095133325
3/7/2012,0.16445181104787363
3/6/2012,-1.9953854244722138
3/5/2012,-0.25241322894432056
3/2/2012,-0.04178390838490802
3/1/2012,0.591663403995703
2/29/2012,1.409833650366947
2/28/2012,0.5621609697830104
2/27/2012,-0.12514047291485025
2/24/2012,0.0576608541612362
2/23/2012,-0.8105087535266525
2/22/2012,1.3396965000271321
2/21/2012,-0.18182622968673684
2/17/2012,0.3566564405579037
2/16/2012,-1.6494572869237827
2/15/2012,0.2272977464068527
2/14/2012,0.17035499793266776
2/13/2012,0.430998126962547
2/10/2012,-0.6764437357367736
2/9/2012,0.5553352067396888
2/8/2012,0.2454087857762425
2/7/2012,2.0403018719883397
2/6/2012,0.7364614862097887
2/3/2012,0.9899623562649063
2/2/2012,-0.011960864613098593
2/1/2012,0.3327587751461381
1/31/2012,0.8563279137145768
1/30/2012,1.273696802083123
1/27/2012,-0.2097933502684056
1/26/2012,-0.9575678895583946
1/25/2012,-1.5025920339503147
1/24/2012,0.054614754987917236
1/23/2012,-0.7671141371423362
1/20/2012,-7.87219398010665
1/19/2012,2.2916268056907416
1/18/2012,-0.846554575025189
1/17/2012,0.9133633343784718
1/13/2012,-0.7857782706552909
1/12/2012,1.2381701384904638
1/11/2012,-0.992460991322528
1/10/2012,-2.5908720937150047
1/9/2012,-1.91914143323231
1/6/2012,-0.4500626404589538
1/5/2012,-0.4360690413905839
1/4/2012,1.8516261948454615
1/3/2012,1.700879866067717
12/30/2011,0.08261922537862092
12/29/2011,-0.19602549623397342
12/28/2011,1.6929025897043288
12/27/2011,0.007910113039960701
12/23/2011,0.6449516520554683
12/22/2011,-0.3269788400428021
12/21/2011,0.32006504854932233
12/20/2011,-0.001590099338984312
12/19/2011,0.5910410675798923
12/16/2011,0.2891466720360276
12/15/2011,0.10774992012917796
12/14/2011,-1.0989916991887316
12/13/2011,1.1063229679321576
12/12/2011,0.6278264048228649
12/9/2011,-0.48949790146648203
12/8/2011,-0.10295069388100725
12/7/2011,-0.21026754988235657
12/6/2011,-0.7408792959791959
12/5/2011,1.7162339716567938
12/2/2011,2.841666250584053
12/1/2011,0.34284028758268903
11/30/2011,1.7129370010756721
11/29/2011,1.4688348555499868
11/28/2011,2.508884620467508
11/25/2011,-1.7658727721639254
11/23/2011,-0.80172314885717
11/22/2011,-1.3202763602728516
11/21/2011,-2.365439248279787
11/18/2011,-1.319567138641821
11/17/2011,-0.3316528259608529
11/16/2011,-0.1174991447795498
11/15/2011,0.7894784465813494
11/14/2011,1.1142435020582873
11/11/2011,-0.7641082517262666
11/10/2011,0.2763701295959567
11/9/2011,-0.7783236400164281
11/8/2011,2.6427583401599857
11/7/2011,-0.030337772934025644
11/4/2011,1.107332537157506
11/3/2011,0.35903666669325235
11/2/2011,0.8274379677901949
11/1/2011,-2.5189462105690184
10/31/2011,0.09587549797566287
10/28/2011,-0.6517162241683752
10/27/2011,1.5045436604450952
10/26/2011,-0.5985500010788303
10/25/2011,1.087395169960318
10/24/2011,-0.4732675200158917
10/21/2011,1.3077779373772742
10/20/2011,-0.9262082702622828
10/19/2011,1.2323532984928707
10/18/2011,-0.6047363598353795
10/17/2011,-2.6273269049294097
10/14/2011,8.988598834633606
10/13/2011,0.3466403591318606
10/12/2011,2.7499630788341296
10/11/2011,1.5766031487149001
10/10/2011,1.615623851207875
10/7/2011,1.8384248649352013
10/6/2011,2.246399762284267
10/5/2011,1.2897143424267512
10/4/2011,-3.887420715617973
10/3/2011,-1.9914987168280631
9/30/2011,-2.9531356931265482
9/29/2011,-1.008314798292814
9/28/2011,0.6131514723361422
9/27/2011,2.076815172525607
9/26/2011,2.0694603802875573
9/23/2011,-1.8413289104443245
9/22/2011,-3.9146208237793965
9/21/2011,-0.31124847373983977
9/20/2011,1.674834685492228
9/19/2011,-0.8168075458654184
9/16/2011,1.7366922738809856
9/15/2011,0.5463820015877019
9/14/2011,0.11090845919791312
9/13/2011,2.7106297176715173
9/12/2011,-2.529171852801003
9/9/2011,-0.44959796976586763
9/8/2011,0.6315342060892842
9/7/2011,3.8469082271232877
9/6/2011,-2.6064358673872916
9/2/2011,-3.010639269629751
9/1/2011,-0.7324589936869054
8/31/2011,1.2170484601007736
8/30/2011,0.6790537308600457
8/29/2011,2.8019833678583335
8/26/2011,-1.958971961007341
8/25/2011,2.1277398168370905
8/24/2011,3.1439894036329963
8/23/2011,-0.09920736725068408
8/22/2011,0.9332338672754833
8/19/2011,-4.6096287097695505
8/18/2011,-3.0664865715396794
8/17/2011,-2.2446290497669583
8/16/2011,-0.18069318770426845
8/15/2011,-2.8217768677670647
8/12/2011,2.831247210526663
8/11/2011,-1.346686862410598
8/10/2011,0.06773981205587731
8/9/2011,-0.3516978632872408
8/8/2011,-3.357706142599018
8/5/2011,-2.011775596716487
8/4/2011,0.0387003563978212
8/3/2011,-1.9356469634126934
8/2/2011,-0.8540286595525487
8/1/2011,1.156849423157881
7/29/2011,-0.1586287579768998
7/28/2011,-1.942711246519817
7/27/2011,-0.14076684451636484
7/26/2011,0.764640473897947
7/25/2011,1.3165082348558421
7/22/2011,1.912358984094976
7/21/2011,-1.3534162012781297
7/20/2011,1.013186582556977
7/19/2011,0.6160515653548607
7/18/2011,-0.8385006367779707
7/15/2011,10.828756265124804
7/14/2011,0.3947930053942465
7/13/2011,1.67372679067017
7/12/2011,-0.003781280217914054
7/11/2011,-0.8950201251270659
7/8/2011,-1.487988688463567
7/7/2011,1.4058207153349567
7/6/2011,1.5610116624971246
7/5/2011,3.662621621651329
7/1/2011,0.9462353482194088
6/30/2011,1.097597114900795
6/29/2011,2.586667570649792
6/28/2011,2.113922261152502
6/27/2011,-1.3896926649327244
6/24/2011,-0.3007538368630344
6/23/2011,-1.8964268910832305
6/22/2011,0.8744058418949532
6/21/2011,0.4515404494778972
6/20/2011,-4.184278874311055
6/17/2011,0.6702345384736503
6/16/2011,-0.4395820328435372
6/15/2011,-0.6139895015549471
6/14/2011,-0.3627425248601671
6/13/2011,-0.7936496573957345
6/10/2011,-1.138460601835871
6/9/2011,0.6717885005719321
6/8/2011,-1.2163157346811313
6/7/2011,-0.1241566831054304
6/6/2011,0.2950175029681374
6/3/2011,-1.0557830296692667
6/2/2011,-0.08901147383441163
6/1/2011,0.5790550404230911
5/31/2011,1.257512651280708
5/27/2011,0.1506688534918272
5/26/2011,0.07152772626602455
5/25/2011,-0.5842071469245923
5/24/2011,0.7297712841563202
5/23/2011,-2.8582191299013675
5/20/2011,-0.1745699307737349
5/19/2011,0.6024120104656031
5/18/2011,2.7375205152872413
5/17/2011,-2.0672196669527687
5/16/2011,-1.5525406456756585
5/13/2011,-0.11769989726251237
5/12/2011,-0.9071743570833974
5/11/2011,0.025923658529331463
5/10/2011,0.9345783614308341
5/9/2011,-0.5853400415155904
5/6/2011,0.8035826753138015
5/5/2011,-0.2447830944932792
5/4/2011,-0.36489410410093
5/3/2011,-1.5704651141094785
5/2/2011,1.055554827264649
4/29/2011,0.36056290751464204
4/28/2011,0.011148308177134044
4/27/2011,2.180354697112372
4/26/2011,0.24178978590933412
4/25/2011,-0.42465131805140166
4/21/2011,0.30233566818388546
4/20/2011,-0.7642183714678675
4/19/2011,0.6705609408079053
4/18/2011,-3.4605376308989646
4/15/2011,-5.198290106078045
4/14/2011,-0.05559963377588384
4/13/2011,0.08869950377579483
4/12/2011,-0.20826760033993452
4/11/2011,-1.4857464065710386
4/8/2011,1.5910234561911174
4/7/2011,0.620434117262817
4/6/2011,-1.5316300427099436
4/5/2011,-2.0101181615187986
4/4/2011,0.7201603186387673
4/1/2011,0.9879885215429293
3/31/2011,-0.2361425263097658
3/30/2011,1.454858822070569
3/29/2011,-1.0428351237471591
3/28/2011,-0.8195804908163238
3/25/2011,0.24768043536063816
3/24/2011,1.7802741952832584
